Enabled,Id,Type,Class,Rarity,Level,Price,Weight,SpriteId,IconId,Tags,Meta,Name_EN
TRUE,Common.Halloween.Helmet.DeathHood,Helmet,Light,Common,1,0,0,Common.Halloween.Helmet.DeathHood,Common.Halloween.Helmet.DeathHood,,,DeathHood
TRUE,Common.Halloween.Helmet.DeerHorns [FullHair],Helmet,Light,Common,1,0,0,Common.Halloween.Helmet.DeerHorns [FullHair],Common.Halloween.Helmet.DeerHorns [FullHair],,,DeerHorns [FullHair]
TRUE,FantasyHeroes.Basic.Helmet.DeserterBandage [FullHair],Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.DeserterBandage [FullHair],FantasyHeroes.Basic.Helmet.DeserterBandage [FullHair],,,DeserterBandage [FullHair]
TRUE,FantasyHeroes.Basic.Helmet.DestroyerHelm [Paint],Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.DestroyerHelm [Paint],FantasyHeroes.Basic.Helmet.DestroyerHelm [Paint],,,DestroyerHelm [Paint]
TRUE,Extensions.Epic.Helmet.DevotionHat,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.DevotionHat,Extensions.Epic.Helmet.DevotionHat,,,DevotionHat
TRUE,Extensions.Style.Helmet.Diadem [FullHair],Helmet,Light,Common,1,0,0,Extensions.Style.Helmet.Diadem [FullHair],Extensions.Style.Helmet.Diadem [FullHair],,,Diadem [FullHair]
TRUE,Extensions.Epic.Helmet.DivinePreciousCrown [FullHair],Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.DivinePreciousCrown [FullHair],Extensions.Epic.Helmet.DivinePreciousCrown [FullHair],,,DivinePreciousCrown [FullHair]
TRUE,Extensions.AbandonedWorkshop.Helmet.DraconicHelmet,Helmet,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Helmet.DraconicHelmet,Extensions.AbandonedWorkshop.Helmet.DraconicHelmet,,,DraconicHelmet
TRUE,Extensions.AbandonedWorkshop.Helmet.DrifterForehead,Helmet,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Helmet.DrifterForehead,Extensions.AbandonedWorkshop.Helmet.DrifterForehead,,,DrifterForehead
TRUE,FantasyHeroes.Basic.Helmet.DruidHat [Paint],Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.DruidHat [Paint],FantasyHeroes.Basic.Helmet.DruidHat [Paint],,,DruidHat [Paint]
TRUE,FantasyHeroes.Basic.Helmet.DwellerHood [Paint],Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.DwellerHood [Paint],FantasyHeroes.Basic.Helmet.DwellerHood [Paint],,,DwellerHood [Paint]
TRUE,Extensions.AbandonedWorkshop.Helmet.ElegantArcherHood,Helmet,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Helmet.ElegantArcherHood,Extensions.AbandonedWorkshop.Helmet.ElegantArcherHood,,,ElegantArcherHood
TRUE,Extensions.Epic.Helmet.ElementalArcherCrown [FullHair],Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.ElementalArcherCrown [FullHair],Extensions.Epic.Helmet.ElementalArcherCrown [FullHair],,,ElementalArcherCrown [FullHair]
TRUE,Extensions.Epic.Helmet.ElementalHelmet,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.ElementalHelmet,Extensions.Epic.Helmet.ElementalHelmet,,,ElementalHelmet
TRUE,Extensions.Epic.Helmet.ElementalMageHood,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.ElementalMageHood,Extensions.Epic.Helmet.ElementalMageHood,,,ElementalMageHood
TRUE,Extensions.Epic.Helmet.ElementalMageHood2,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.ElementalMageHood2,Extensions.Epic.Helmet.ElementalMageHood2,,,ElementalMageHood2
TRUE,FantasyHeroes.Knights.Helmet.EliteKnightHelm,Helmet,Light,Common,1,0,0,FantasyHeroes.Knights.Helmet.EliteKnightHelm,FantasyHeroes.Knights.Helmet.EliteKnightHelm,,,EliteKnightHelm
TRUE,Extensions.AbandonedWorkshop.Helmet.EliteTowerKeeperHelm,Helmet,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Helmet.EliteTowerKeeperHelm,Extensions.AbandonedWorkshop.Helmet.EliteTowerKeeperHelm,,,EliteTowerKeeperHelm
TRUE,Extensions.AbandonedWorkshop.Helmet.EnchantedScarletHelm,Helmet,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Helmet.EnchantedScarletHelm,Extensions.AbandonedWorkshop.Helmet.EnchantedScarletHelm,,,EnchantedScarletHelm
TRUE,FantasyHeroes.Basic.Helmet.EnforcedHelm [Paint],Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.EnforcedHelm [Paint],FantasyHeroes.Basic.Helmet.EnforcedHelm [Paint],,,EnforcedHelm [Paint]
TRUE,FantasyHeroes.Basic.Helmet.ExpertBowmanHat,Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.ExpertBowmanHat,FantasyHeroes.Basic.Helmet.ExpertBowmanHat,,,ExpertBowmanHat
TRUE,FantasyHeroes.Basic.Helmet.ExpertHunterHat,Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.ExpertHunterHat,FantasyHeroes.Basic.Helmet.ExpertHunterHat,,,ExpertHunterHat
TRUE,Extensions.Epic.Helmet.EyeguardOfTorment [FullHair],Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.EyeguardOfTorment [FullHair],Extensions.Epic.Helmet.EyeguardOfTorment [FullHair],,,EyeguardOfTorment [FullHair]
TRUE,FantasyHeroes.Knights.Helmet.FalconIronHelm,Helmet,Light,Common,1,0,0,FantasyHeroes.Knights.Helmet.FalconIronHelm,FantasyHeroes.Knights.Helmet.FalconIronHelm,,,FalconIronHelm
TRUE,Extensions.Epic.Helmet.FallenlordMask,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.FallenlordMask,Extensions.Epic.Helmet.FallenlordMask,,,FallenlordMask
TRUE,FantasyHeroes.Basic.Helmet.FireAdeptHood,Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.FireAdeptHood,FantasyHeroes.Basic.Helmet.FireAdeptHood,,,FireAdeptHood
TRUE,Extensions.Epic.Helmet.FireBeastHelmet,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.FireBeastHelmet,Extensions.Epic.Helmet.FireBeastHelmet,,,FireBeastHelmet
TRUE,FantasyHeroes.Basic.Helmet.FireWizardHood,Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.FireWizardHood,FantasyHeroes.Basic.Helmet.FireWizardHood,,,FireWizardHood
TRUE,Extensions.AbandonedWorkshop.Helmet.FlameSalamanderHelm,Helmet,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Helmet.FlameSalamanderHelm,Extensions.AbandonedWorkshop.Helmet.FlameSalamanderHelm,,,FlameSalamanderHelm
TRUE,Extensions.Epic.Helmet.FlexureHelm,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.FlexureHelm,Extensions.Epic.Helmet.FlexureHelm,,,FlexureHelm
TRUE,Extensions.AbandonedWorkshop.Helmet.ForestKeeperHat,Helmet,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Helmet.ForestKeeperHat,Extensions.AbandonedWorkshop.Helmet.ForestKeeperHat,,,ForestKeeperHat
TRUE,Extensions.Epic.Helmet.ForestWhispererHat,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.ForestWhispererHat,Extensions.Epic.Helmet.ForestWhispererHat,,,ForestWhispererHat
TRUE,Extensions.AbandonedWorkshop.Helmet.FrozenMightHat,Helmet,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Helmet.FrozenMightHat,Extensions.AbandonedWorkshop.Helmet.FrozenMightHat,,,FrozenMightHat
TRUE,UndeadHeroes.Furry.Helmet.FurryEars1 [Paint],Helmet,Light,Common,1,0,0,UndeadHeroes.Furry.Helmet.FurryEars1 [Paint],UndeadHeroes.Furry.Helmet.FurryEars1 [Paint],,,FurryEars1 [Paint]
TRUE,UndeadHeroes.Furry.Helmet.FurryEars2 [Paint],Helmet,Light,Common,1,0,0,UndeadHeroes.Furry.Helmet.FurryEars2 [Paint],UndeadHeroes.Furry.Helmet.FurryEars2 [Paint],,,FurryEars2 [Paint]
TRUE,UndeadHeroes.Furry.Helmet.FurryEars3 [Paint],Helmet,Light,Common,1,0,0,UndeadHeroes.Furry.Helmet.FurryEars3 [Paint],UndeadHeroes.Furry.Helmet.FurryEars3 [Paint],,,FurryEars3 [Paint]
TRUE,UndeadHeroes.Furry.Helmet.FurryEars4 [Paint],Helmet,Light,Common,1,0,0,UndeadHeroes.Furry.Helmet.FurryEars4 [Paint],UndeadHeroes.Furry.Helmet.FurryEars4 [Paint],,,FurryEars4 [Paint]
TRUE,Extensions.Epic.Helmet.GearOfInfinity [FullHair],Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.GearOfInfinity [FullHair],Extensions.Epic.Helmet.GearOfInfinity [FullHair],,,GearOfInfinity [FullHair]
TRUE,Extensions.AbandonedWorkshop.Helmet.GenieTurban,Helmet,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Helmet.GenieTurban,Extensions.AbandonedWorkshop.Helmet.GenieTurban,,,GenieTurban
TRUE,FantasyHeroes.Basic.Helmet.GladiatorHelm1,Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.GladiatorHelm1,FantasyHeroes.Basic.Helmet.GladiatorHelm1,,,GladiatorHelm1
TRUE,FantasyHeroes.Basic.Helmet.GladiatorHelm2,Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.GladiatorHelm2,FantasyHeroes.Basic.Helmet.GladiatorHelm2,,,GladiatorHelm2
TRUE,Extensions.Epic.Helmet.GrimReaperHood,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.GrimReaperHood,Extensions.Epic.Helmet.GrimReaperHood,,,GrimReaperHood
TRUE,FantasyHeroes.Knights.Helmet.GuardHelm [Paint],Helmet,Light,Common,1,0,0,FantasyHeroes.Knights.Helmet.GuardHelm [Paint],FantasyHeroes.Knights.Helmet.GuardHelm [Paint],,,GuardHelm [Paint]
TRUE,FantasyHeroes.Basic.Helmet.GuardHelm1 [Paint],Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.GuardHelm1 [Paint],FantasyHeroes.Basic.Helmet.GuardHelm1 [Paint],,,GuardHelm1 [Paint]
TRUE,FantasyHeroes.Basic.Helmet.GuardHelm2 [Paint],Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.GuardHelm2 [Paint],FantasyHeroes.Basic.Helmet.GuardHelm2 [Paint],,,GuardHelm2 [Paint]
TRUE,FantasyHeroes.Basic.Helmet.GuardHelm3 [Paint],Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.GuardHelm3 [Paint],FantasyHeroes.Basic.Helmet.GuardHelm3 [Paint],,,GuardHelm3 [Paint]
TRUE,Extensions.AbandonedWorkshop.Helmet.GuildHelmet,Helmet,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Helmet.GuildHelmet,Extensions.AbandonedWorkshop.Helmet.GuildHelmet,,,GuildHelmet
TRUE,FantasyHeroes.Basic.Helmet.GypsyHat,Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.GypsyHat,FantasyHeroes.Basic.Helmet.GypsyHat,,,GypsyHat
TRUE,FantasyHeroes.Basic.Helmet.HalberdierHelm [Paint],Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.HalberdierHelm [Paint],FantasyHeroes.Basic.Helmet.HalberdierHelm [Paint],,,HalberdierHelm [Paint]
TRUE,FantasyHeroes.Basic.Helmet.HalfmoonHat,Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.HalfmoonHat,FantasyHeroes.Basic.Helmet.HalfmoonHat,,,HalfmoonHat
TRUE,FantasyHeroes.Basic.Helmet.HawkHelm,Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.HawkHelm,FantasyHeroes.Basic.Helmet.HawkHelm,,,HawkHelm
TRUE,Extensions.Epic.Helmet.HeavenlyHelm,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.HeavenlyHelm,Extensions.Epic.Helmet.HeavenlyHelm,,,HeavenlyHelm
TRUE,FantasyHeroes.Basic.Helmet.HeavyHelm [Paint],Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.HeavyHelm [Paint],FantasyHeroes.Basic.Helmet.HeavyHelm [Paint],,,HeavyHelm [Paint]
TRUE,Extensions.Epic.Helmet.HelmetOfCorruption,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.HelmetOfCorruption,Extensions.Epic.Helmet.HelmetOfCorruption,,,HelmetOfCorruption
TRUE,Extensions.Epic.Helmet.HelmetOfCorruptionTypeB,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.HelmetOfCorruptionTypeB,Extensions.Epic.Helmet.HelmetOfCorruptionTypeB,,,HelmetOfCorruptionTypeB
TRUE,Extensions.Epic.Helmet.HelmetOfCryingDemon,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.HelmetOfCryingDemon,Extensions.Epic.Helmet.HelmetOfCryingDemon,,,HelmetOfCryingDemon
TRUE,Extensions.Epic.Helmet.HelmetOfEndingLight,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.HelmetOfEndingLight,Extensions.Epic.Helmet.HelmetOfEndingLight,,,HelmetOfEndingLight
TRUE,Extensions.Epic.Helmet.HelmetOfFadedHeavens,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.HelmetOfFadedHeavens,Extensions.Epic.Helmet.HelmetOfFadedHeavens,,,HelmetOfFadedHeavens
TRUE,Extensions.Epic.Helmet.HelmetOfForgottenFoe [FullHair],Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.HelmetOfForgottenFoe [FullHair],Extensions.Epic.Helmet.HelmetOfForgottenFoe [FullHair],,,HelmetOfForgottenFoe [FullHair]
TRUE,Extensions.Epic.Helmet.HelmetOfImmortality,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.HelmetOfImmortality,Extensions.Epic.Helmet.HelmetOfImmortality,,,HelmetOfImmortality
TRUE,Extensions.Epic.Helmet.HelmetOfImmortalityTypeB,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.HelmetOfImmortalityTypeB,Extensions.Epic.Helmet.HelmetOfImmortalityTypeB,,,HelmetOfImmortalityTypeB
TRUE,Extensions.Epic.Helmet.HelmetOfLoneWolf,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.HelmetOfLoneWolf,Extensions.Epic.Helmet.HelmetOfLoneWolf,,,HelmetOfLoneWolf
TRUE,Extensions.Epic.Helmet.HelmetOfRagingCrux,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.HelmetOfRagingCrux,Extensions.Epic.Helmet.HelmetOfRagingCrux,,,HelmetOfRagingCrux
TRUE,Extensions.Epic.Helmet.HelmetOfRelentlessNightmares [FullHair],Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.HelmetOfRelentlessNightmares [FullHair],Extensions.Epic.Helmet.HelmetOfRelentlessNightmares [FullHair],,,HelmetOfRelentlessNightmares [FullHair]
TRUE,Extensions.Epic.Helmet.HelmOfAncestors [FullHair],Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.HelmOfAncestors [FullHair],Extensions.Epic.Helmet.HelmOfAncestors [FullHair],,,HelmOfAncestors [FullHair]
TRUE,Extensions.Epic.Helmet.HelmOfSunwalker,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.HelmOfSunwalker,Extensions.Epic.Helmet.HelmOfSunwalker,,,HelmOfSunwalker
TRUE,FantasyHeroes.Basic.Helmet.HermitHat,Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.HermitHat,FantasyHeroes.Basic.Helmet.HermitHat,,,HermitHat
TRUE,FantasyHeroes.Basic.Helmet.HermitHood [Paint],Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.HermitHood [Paint],FantasyHeroes.Basic.Helmet.HermitHood [Paint],,,HermitHood [Paint]
TRUE,Extensions.AbandonedWorkshop.Helmet.HighCrusaderHelm,Helmet,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Helmet.HighCrusaderHelm,Extensions.AbandonedWorkshop.Helmet.HighCrusaderHelm,,,HighCrusaderHelm
TRUE,Extensions.AbandonedWorkshop.Helmet.HighKnightHelm,Helmet,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Helmet.HighKnightHelm,Extensions.AbandonedWorkshop.Helmet.HighKnightHelm,,,HighKnightHelm
TRUE,UndeadHeroes.Horns (FM).Helmet.Horns1 [FullHair],Helmet,Light,Common,1,0,0,UndeadHeroes.Horns (FM).Helmet.Horns1 [FullHair],UndeadHeroes.Horns (FM).Helmet.Horns1 [FullHair],,,Horns1 [FullHair]
TRUE,UndeadHeroes.Horns (FM).Helmet.Horns1 [Paint] [FullHair],Helmet,Light,Common,1,0,0,UndeadHeroes.Horns (FM).Helmet.Horns1 [Paint] [FullHair],UndeadHeroes.Horns (FM).Helmet.Horns1 [Paint] [FullHair],,,Horns1 [Paint] [FullHair]
TRUE,Extensions.Horns (Style).Helmet.Horns1 [Paint] [FullHair],Helmet,Light,Common,1,0,0,Extensions.Horns (Style).Helmet.Horns1 [Paint] [FullHair],Extensions.Horns (Style).Helmet.Horns1 [Paint] [FullHair],,,Horns1 [Paint] [FullHair]
TRUE,Extensions.Horns (Style).Helmet.Horns10 [Paint] [FullHair],Helmet,Light,Common,1,0,0,Extensions.Horns (Style).Helmet.Horns10 [Paint] [FullHair],Extensions.Horns (Style).Helmet.Horns10 [Paint] [FullHair],,,Horns10 [Paint] [FullHair]
TRUE,Extensions.Horns (Style).Helmet.Horns11 [Paint] [FullHair],Helmet,Light,Common,1,0,0,Extensions.Horns (Style).Helmet.Horns11 [Paint] [FullHair],Extensions.Horns (Style).Helmet.Horns11 [Paint] [FullHair],,,Horns11 [Paint] [FullHair]
TRUE,Extensions.Horns (Style).Helmet.Horns12 [Paint] [FullHair],Helmet,Light,Common,1,0,0,Extensions.Horns (Style).Helmet.Horns12 [Paint] [FullHair],Extensions.Horns (Style).Helmet.Horns12 [Paint] [FullHair],,,Horns12 [Paint] [FullHair]
TRUE,Extensions.Horns (Style).Helmet.Horns13 [Paint] [FullHair],Helmet,Light,Common,1,0,0,Extensions.Horns (Style).Helmet.Horns13 [Paint] [FullHair],Extensions.Horns (Style).Helmet.Horns13 [Paint] [FullHair],,,Horns13 [Paint] [FullHair]
TRUE,Extensions.Horns (Style).Helmet.Horns14 [Paint] [FullHair],Helmet,Light,Common,1,0,0,Extensions.Horns (Style).Helmet.Horns14 [Paint] [FullHair],Extensions.Horns (Style).Helmet.Horns14 [Paint] [FullHair],,,Horns14 [Paint] [FullHair]
TRUE,Extensions.Horns (Style).Helmet.Horns15[Paint] [FullHair],Helmet,Light,Common,1,0,0,Extensions.Horns (Style).Helmet.Horns15[Paint] [FullHair],Extensions.Horns (Style).Helmet.Horns15[Paint] [FullHair],,,Horns15[Paint] [FullHair]
TRUE,UndeadHeroes.Horns (FM).Helmet.Horns2 [FullHair],Helmet,Light,Common,1,0,0,UndeadHeroes.Horns (FM).Helmet.Horns2 [FullHair],UndeadHeroes.Horns (FM).Helmet.Horns2 [FullHair],,,Horns2 [FullHair]
TRUE,UndeadHeroes.Horns (FM).Helmet.Horns2 [Paint] [FullHair],Helmet,Light,Common,1,0,0,UndeadHeroes.Horns (FM).Helmet.Horns2 [Paint] [FullHair],UndeadHeroes.Horns (FM).Helmet.Horns2 [Paint] [FullHair],,,Horns2 [Paint] [FullHair]
TRUE,Extensions.Horns (Style).Helmet.Horns2 [Paint] [FullHair],Helmet,Light,Common,1,0,0,Extensions.Horns (Style).Helmet.Horns2 [Paint] [FullHair],Extensions.Horns (Style).Helmet.Horns2 [Paint] [FullHair],,,Horns2 [Paint] [FullHair]
TRUE,UndeadHeroes.Horns (FM).Helmet.Horns3 [FullHair],Helmet,Light,Common,1,0,0,UndeadHeroes.Horns (FM).Helmet.Horns3 [FullHair],UndeadHeroes.Horns (FM).Helmet.Horns3 [FullHair],,,Horns3 [FullHair]
TRUE,UndeadHeroes.Horns (FM).Helmet.Horns3 [Paint] [FullHair],Helmet,Light,Common,1,0,0,UndeadHeroes.Horns (FM).Helmet.Horns3 [Paint] [FullHair],UndeadHeroes.Horns (FM).Helmet.Horns3 [Paint] [FullHair],,,Horns3 [Paint] [FullHair]
TRUE,Extensions.Horns (Style).Helmet.Horns3 [Paint] [FullHair],Helmet,Light,Common,1,0,0,Extensions.Horns (Style).Helmet.Horns3 [Paint] [FullHair],Extensions.Horns (Style).Helmet.Horns3 [Paint] [FullHair],,,Horns3 [Paint] [FullHair]
TRUE,UndeadHeroes.Horns (FM).Helmet.Horns4 [FullHair],Helmet,Light,Common,1,0,0,UndeadHeroes.Horns (FM).Helmet.Horns4 [FullHair],UndeadHeroes.Horns (FM).Helmet.Horns4 [FullHair],,,Horns4 [FullHair]
TRUE,UndeadHeroes.Horns (FM).Helmet.Horns4 [Paint] [FullHair],Helmet,Light,Common,1,0,0,UndeadHeroes.Horns (FM).Helmet.Horns4 [Paint] [FullHair],UndeadHeroes.Horns (FM).Helmet.Horns4 [Paint] [FullHair],,,Horns4 [Paint] [FullHair]
TRUE,Extensions.Horns (Style).Helmet.Horns4 [Paint] [FullHair],Helmet,Light,Common,1,0,0,Extensions.Horns (Style).Helmet.Horns4 [Paint] [FullHair],Extensions.Horns (Style).Helmet.Horns4 [Paint] [FullHair],,,Horns4 [Paint] [FullHair]
TRUE,Extensions.Horns (Style).Helmet.Horns5 [Paint] [FullHair],Helmet,Light,Common,1,0,0,Extensions.Horns (Style).Helmet.Horns5 [Paint] [FullHair],Extensions.Horns (Style).Helmet.Horns5 [Paint] [FullHair],,,Horns5 [Paint] [FullHair]
TRUE,Extensions.Horns (Style).Helmet.Horns6 [Paint] [FullHair],Helmet,Light,Common,1,0,0,Extensions.Horns (Style).Helmet.Horns6 [Paint] [FullHair],Extensions.Horns (Style).Helmet.Horns6 [Paint] [FullHair],,,Horns6 [Paint] [FullHair]
TRUE,Extensions.Horns (Style).Helmet.Horns7 [Paint] [FullHair],Helmet,Light,Common,1,0,0,Extensions.Horns (Style).Helmet.Horns7 [Paint] [FullHair],Extensions.Horns (Style).Helmet.Horns7 [Paint] [FullHair],,,Horns7 [Paint] [FullHair]
TRUE,Extensions.Horns (Style).Helmet.Horns8 [Paint] [FullHair],Helmet,Light,Common,1,0,0,Extensions.Horns (Style).Helmet.Horns8 [Paint] [FullHair],Extensions.Horns (Style).Helmet.Horns8 [Paint] [FullHair],,,Horns8 [Paint] [FullHair]
TRUE,Extensions.Horns (Style).Helmet.Horns9 [Paint] [FullHair],Helmet,Light,Common,1,0,0,Extensions.Horns (Style).Helmet.Horns9 [Paint] [FullHair],Extensions.Horns (Style).Helmet.Horns9 [Paint] [FullHair],,,Horns9 [Paint] [FullHair]
TRUE,FantasyHeroes.Basic.Helmet.HunterHat,Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.HunterHat,FantasyHeroes.Basic.Helmet.HunterHat,,,HunterHat
TRUE,FantasyHeroes.Basic.Helmet.HunterHat1,Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.HunterHat1,FantasyHeroes.Basic.Helmet.HunterHat1,,,HunterHat1
TRUE,FantasyHeroes.Basic.Helmet.HunterHat2,Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.HunterHat2,FantasyHeroes.Basic.Helmet.HunterHat2,,,HunterHat2
TRUE,FantasyHeroes.Basic.Helmet.HunterHelm [Paint],Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.HunterHelm [Paint],FantasyHeroes.Basic.Helmet.HunterHelm [Paint],,,HunterHelm [Paint]
TRUE,FantasyHeroes.Basic.Helmet.IceWizardHood,Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.IceWizardHood,FantasyHeroes.Basic.Helmet.IceWizardHood,,,IceWizardHood
TRUE,Extensions.AbandonedWorkshop.Helmet.Imperial TemplarHelm,Helmet,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Helmet.Imperial TemplarHelm,Extensions.AbandonedWorkshop.Helmet.Imperial TemplarHelm,,,Imperial TemplarHelm
TRUE,Extensions.AbandonedWorkshop.Helmet.ImperialKnightHelm,Helmet,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Helmet.ImperialKnightHelm,Extensions.AbandonedWorkshop.Helmet.ImperialKnightHelm,,,ImperialKnightHelm
TRUE,Extensions.Epic.Helmet.IncorruptibleHelmet,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.IncorruptibleHelmet,Extensions.Epic.Helmet.IncorruptibleHelmet,,,IncorruptibleHelmet
TRUE,FantasyHeroes.Basic.Helmet.InquisitorHat1 [Paint],Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.InquisitorHat1 [Paint],FantasyHeroes.Basic.Helmet.InquisitorHat1 [Paint],,,InquisitorHat1 [Paint]
TRUE,FantasyHeroes.Basic.Helmet.InquisitorHat2 [Paint],Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.InquisitorHat2 [Paint],FantasyHeroes.Basic.Helmet.InquisitorHat2 [Paint],,,InquisitorHat2 [Paint]
TRUE,Extensions.AbandonedWorkshop.Helmet.IronHeavyHelm,Helmet,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Helmet.IronHeavyHelm,Extensions.AbandonedWorkshop.Helmet.IronHeavyHelm,,,IronHeavyHelm
TRUE,Extensions.AbandonedWorkshop.Helmet.IronHunterHelm,Helmet,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Helmet.IronHunterHelm,Extensions.AbandonedWorkshop.Helmet.IronHunterHelm,,,IronHunterHelm
TRUE,FantasyHeroes.Basic.Helmet.JesterHat,Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.JesterHat,FantasyHeroes.Basic.Helmet.JesterHat,,,JesterHat
TRUE,Extensions.AbandonedWorkshop.Helmet.KingCrown,Helmet,Light,Common,1,0,0,Extensions.AbandonedWorkshop.Helmet.KingCrown,Extensions.AbandonedWorkshop.Helmet.KingCrown,,,KingCrown
TRUE,FantasyHeroes.Basic.Helmet.KnightHelm [Paint],Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.KnightHelm [Paint],FantasyHeroes.Basic.Helmet.KnightHelm [Paint],,,KnightHelm [Paint]
TRUE,Extensions.Epic.Helmet.Knyaz,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.Knyaz,Extensions.Epic.Helmet.Knyaz,,,Knyaz
TRUE,Extensions.Epic.Helmet.Kopeynik,Helmet,Light,Common,1,0,0,Extensions.Epic.Helmet.Kopeynik,Extensions.Epic.Helmet.Kopeynik,,,Kopeynik
TRUE,FantasyHeroes.Basic.Helmet.LandsknechtHelm [Paint],Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.LandsknechtHelm [Paint],FantasyHeroes.Basic.Helmet.LandsknechtHelm [Paint],,,LandsknechtHelm [Paint]
TRUE,FantasyHeroes.Basic.Helmet.LeatherCap,Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.LeatherCap,FantasyHeroes.Basic.Helmet.LeatherCap,,,LeatherCap
TRUE,FantasyHeroes.Basic.Helmet.LeatherHelm,Helmet,Light,Common,1,0,0,FantasyHeroes.Basic.Helmet.LeatherHelm,FantasyHeroes.Basic.Helmet.LeatherHelm,,,LeatherHelm
